County,Urban_Percentage,Pop2010_Sum,OHU2010_Sum,lapophalf_Sum,lalowihalf_Sum,lahunvhalf_Sum,lapop1_Sum,lalowi1_Sum,lahunv1_Sum,MedianFamilyIncome_Avg,lapophalfshare_Avg,lalowihalfshare_Avg,lahunvhalfshare_Avg,lapop1share_Avg,lalowi1share_Avg,lahunv1share_Avg
McKinley County,35.294117647058826,71492,21968,64243.0,39850.0,2190.0,57529.0,36186.0,1885.0,41008.41176470588,89.69,55.20117647058823,10.745882352941177,80.84470588235294,50.16764705882353,9.420588235294119
McLean County,69.56521739130434,188065,72834,146627.0,42898.0,3050.0,93514.0,22977.0,1291.0,82157.2,76.51822222222222,22.602444444444444,4.643111111111111,57.41027027027027,13.878378378378379,2.4035135135135137
McLennan County,68.62745098039215,234906,86892,203983.0,84741.0,4488.0,139415.0,55398.0,2805.0,58724.12244897959,88.15098039215685,37.88450980392157,5.2784313725490195,63.802600000000005,26.4102,3.448
McLeod County,57.14285714285714,36651,14639,33558.0,8555.0,559.0,27185.0,6562.0,388.0,76861.0,92.18142857142857,22.692857142857143,3.4385714285714286,76.43714285714285,17.764285714285712,2.48
McMinn County,30.0,52266,20865,46898.0,19441.0,998.0,38725.0,15159.0,670.0,52394.0,90.563,37.915,5.247,72.894,28.823,3.4659999999999997
McMullen County,0.0,707,310,707.0,186.0,13.0,707.0,186.0,13.0,72750.0,100.0,26.28,4.04,100.0,26.28,4.04
McNairy County,14.285714285714285,26075,10326,24548.0,12052.0,595.0,22426.0,10969.0,543.0,47108.142857142855,95.70285714285714,46.43571428571429,5.738571428571428,90.7242857142857,43.92285714285714,5.467142857142856
McPherson County,44.44444444444444,32178,12984,26066.0,7286.0,378.0,16056.0,4480.0,184.0,70126.77777777778,83.54666666666667,24.214444444444446,2.5611111111111113,58.27333333333334,16.745555555555555,1.3844444444444446
Meade County,26.666666666666668,58611,22087,53747.0,15749.0,533.0,46707.0,13439.0,412.0,67379.35714285714,94.80666666666666,33.91,3.018666666666667,84.59466666666667,30.766666666666666,2.5233333333333334
Meagher County,0.0,1891,806,1891.0,776.0,26.0,1891.0,776.0,26.0,50750.0,100.0,41.05,3.28,100.0,41.05,3.28
Mecklenburg County,94.16666666666667,952355,375708,664424.0,191472.0,13906.0,242501.0,63341.0,3677.0,83671.43514644352,68.08351464435147,20.36958158995816,3.9872803347280334,34.535421686746986,9.0405421686747,1.385
Mecosta County,27.27272727272727,42798,16101,42193.0,19648.0,1054.0,40271.0,18798.0,987.0,57864.9,98.59181818181818,47.53272727272727,5.999090909090909,94.26181818181819,45.57909090909091,5.607272727272727
Medina County,53.333333333333336,218338,80673,186704.0,35237.0,2364.0,133894.0,25515.0,1380.0,87425.22222222222,86.30244444444445,16.729777777777777,3.0604444444444443,62.69533333333333,12.383777777777777,1.8982222222222223
Meeker County,33.33333333333333,23300,9176,22230.0,5454.0,456.0,19289.0,4620.0,344.0,73446.66666666667,95.36500000000001,24.206666666666667,5.086666666666667,82.14666666666666,20.418333333333333,3.8433333333333333
Meigs County,22.22222222222222,35523,14243,34482.0,14110.0,914.0,31246.0,12523.0,738.0,52787.0,97.0788888888889,40.20111111111111,6.745555555555556,87.35777777777778,35.30222222222223,5.432222222222222
Mellette County,0.0,2048,693,1390.0,996.0,58.0,1280.0,912.0,53.0,36979.0,67.85,48.63,8.37,62.48,44.53,7.71
Menard County,25.0,14947,6134,12989.0,3226.0,233.0,11411.0,2742.0,174.0,78620.0,83.9725,22.5375,3.7725,72.9225,18.885,2.8075
Mendocino County,40.0,87841,34945,58858.0,22870.0,972.0,44832.0,17338.0,697.0,62771.1,71.95700000000001,28.491999999999997,2.8970000000000002,63.79277777777778,25.328333333333333,2.4027777777777777
Menifee County,0.0,6306,2440,6156.0,2786.0,189.0,5913.0,2666.0,174.0,47667.5,98.005,43.83,7.295,94.77000000000001,42.230000000000004,6.805
Menominee County,22.22222222222222,28261,11792,24962.0,9089.0,799.0,20622.0,7297.0,571.0,55379.555555555555,85.92,32.06333333333333,6.714444444444444,71.36555555555555,25.796666666666667,4.9655555555555555
Merced County,73.46938775510205,255793,75642,164751.0,74716.0,2515.0,83871.0,36043.0,1089.0,54314.61224489796,63.43224489795918,29.101632653061223,3.566326530612245,46.16552631578947,20.33236842105263,2.264473684210526
Mercer County,72.6027397260274,636203,242333,475201.0,122799.0,14009.0,293715.0,72194.0,6277.0,83666.09027777778,77.265,22.35086956521739,6.379352517985612,58.148125,15.506696428571429,3.357433628318584
Meriwether County,0.0,21992,8522,20150.0,9307.0,830.0,16569.0,7320.0,587.0,46616.25,91.8225,44.225,9.8275,75.6375,35.2375,7.0925
Merrick County,33.33333333333333,7845,3151,6643.0,1823.0,156.0,5219.0,1450.0,102.0,69658.0,87.8,24.00666666666667,4.553333333333334,73.33333333333333,20.220000000000002,3.2433333333333336
Merrimack County,33.33333333333333,146445,57069,130667.0,24497.0,2248.0,108322.0,19120.0,1654.0,91203.44444444444,87.36277777777778,16.730555555555554,3.8625000000000003,74.90428571428572,13.463714285714286,2.9731428571428573
Mesa County,79.3103448275862,146723,58095,116840.0,35477.0,1471.0,64765.0,16243.0,450.0,66489.0,76.4793103448276,23.05103448275862,2.557241379310345,50.614583333333336,11.887083333333335,0.93
Metcalfe County,0.0,10099,4055,9793.0,5191.0,124.0,9349.0,4983.0,114.0,44811.0,97.74666666666667,51.946666666666665,2.98,94.42999999999999,50.373333333333335,2.7866666666666666
Miami County,51.28205128205128,172196,66534,144303.0,39002.0,2162.0,98182.0,24032.0,983.0,71425.56410256411,82.86076923076924,22.414358974358972,3.138717948717949,57.3971052631579,14.006052631578948,1.5668421052631578
Miami-Dade County,98.44660194174757,2496435,867352,990088.0,355085.0,21323.0,174203.0,52290.0,1905.0,66245.69565217392,46.304642032332566,15.78930715935335,3.0703002309468825,23.7851875,6.402125,1.0688749999999998
Middlesex County,93.796992481203,2489578,933784,1598890.0,233508.0,34948.0,752847.0,92614.0,11603.0,117195.37593984962,67.34066666666666,9.848727272727272,3.947777777777778,45.13138235294117,5.623529411764705,1.8216176470588237
Midland County,71.11111111111111,220501,84282,177102.0,42185.0,2760.0,112350.0,26376.0,1540.0,83915.35555555555,78.422,19.985333333333333,3.4148888888888886,60.645833333333336,15.36111111111111,2.412777777777778
Mifflin County,50.0,46682,18743,40816.0,15017.0,1585.0,29663.0,10279.0,1047.0,54785.583333333336,83.09083333333334,31.383333333333336,8.136666666666667,58.03333333333333,20.179166666666667,5.164166666666667
Milam County,28.57142857142857,24757,9408,19936.0,8509.0,350.0,14529.0,6158.0,227.0,58335.0,84.31285714285715,35.57142857142857,3.8000000000000003,66.52428571428571,28.060000000000002,2.6385714285714283
Millard County,0.0,12503,4201,9448.0,2936.0,85.0,7199.0,1908.0,42.0,66486.66666666667,78.70333333333333,23.676666666666666,2.0933333333333333,62.81999999999999,16.44,1.1866666666666665
Mille Lacs County,14.285714285714285,26097,10166,22519.0,7302.0,485.0,17417.0,5351.0,307.0,63516.0,87.79428571428572,28.342857142857145,4.812857142857142,72.09857142857143,22.22,3.4357142857142855
Miller County,50.0,74335,29562,65491.0,26751.0,1672.0,50404.0,18139.0,999.0,51454.88888888889,87.70700000000001,36.3895,6.2385,63.848,22.7095,3.2125
Mills County,28.57142857142857,19995,7580,15870.0,4348.0,171.0,12515.0,3318.0,88.0,78045.57142857143,80.38,22.294285714285714,2.3242857142857143,64.86285714285714,17.602857142857143,1.2885714285714285
Milwaukee County,100.0,947735,383591,484728.0,173418.0,22836.0,81547.0,21945.0,2645.0,62991.380952380954,56.44801556420233,22.055369649805446,7.5537354085603114,23.56975,6.5512500000000005,1.932375
Miner County,0.0,2389,1032,2385.0,688.0,24.0,2362.0,681.0,23.0,64643.0,99.82,28.79,2.31,98.87,28.5,2.27
Mineral County,25.0,37919,16056,33900.0,12535.0,1125.0,28830.0,10446.0,823.0,55564.833333333336,89.02916666666665,34.714999999999996,6.339166666666666,78.14916666666666,30.13333333333333,4.989166666666667
Mingo County,14.285714285714285,26839,11125,25945.0,14006.0,1453.0,23567.0,12439.0,1193.0,41266.28571428572,96.55857142857143,52.41142857142857,13.001428571428571,87.77571428571427,46.63428571428572,10.874285714285715
Minidoka County,40.0,20069,7170,17292.0,7474.0,153.0,13041.0,5383.0,114.0,56305.2,86.116,36.094,1.8780000000000001,65.8,26.056,1.33
Minnehaha County,78.57142857142857,169468,67028,119977.0,30718.0,2402.0,55470.0,11394.0,589.0,75834.69047619047,71.55048780487806,18.185121951219514,3.2929268292682923,43.9421875,8.9890625,1.1121875
Missaukee County,0.0,14849,5843,14044.0,5803.0,197.0,12960.0,5301.0,178.0,52080.0,93.825,39.4125,3.24,85.685,35.6425,2.88
Mississippi County,50.0,60838,22921,45694.0,22983.0,1570.0,29047.0,14077.0,834.0,44051.9375,75.55625,37.550625000000004,6.9174999999999995,51.306875,24.530625,3.89125
Missoula County,65.0,109299,45926,75174.0,21602.0,1204.0,49879.0,12017.0,423.0,68214.25,65.206,19.776,2.6094999999999997,61.300714285714285,15.328571428571427,1.250714285714286
Mitchell County,25.0,65629,24734,55949.0,20870.0,1365.0,44102.0,15862.0,977.0,56779.4375,86.25,32.43125,5.466875,71.59,26.033125,4.08375
Mobile County,80.7017543859649,412992,158435,320208.0,126600.0,7470.0,193433.0,73370.0,3393.0,54888.705357142855,75.29637168141593,33.908938053097344,6.077964601769911,52.72965909090909,23.049545454545456,3.544659090909091
Modoc County,25.0,9686,4064,8167.0,3580.0,85.0,6607.0,2837.0,35.0,56221.25,89.205,38.8675,1.8,78.115,33.5775,0.9849999999999999
Moffat County,75.0,13795,5465,10376.0,3819.0,143.0,6194.0,2179.0,69.0,65544.0,80.9375,29.7875,2.425,56.195,20.405,1.335
Mohave County,67.44186046511628,200186,82539,174904.0,73413.0,3732.0,129844.0,52982.0,2710.0,51915.04651162791,86.46511627906976,37.38511627906976,5.1104651162790695,64.61357142857143,27.54380952380952,3.8130952380952383
Moniteau County,50.0,15607,5532,11391.0,3690.0,260.0,8125.0,2183.0,192.0,62718.5,74.35,24.0075,5.255,54.1575,14.665,3.9825
Monmouth County,94.4055944055944,630380,233983,467693.0,71104.0,9788.0,252701.0,34201.0,3920.0,117022.93661971831,71.60979020979022,11.644405594405596,3.914125874125874,44.36394736842105,6.219912280701755,1.831140350877193
Mono County,33.33333333333333,14202,5768,10582.0,3194.0,108.0,8363.0,2504.0,85.0,77544.66666666667,85.35000000000001,25.03333333333333,2.4066666666666667,76.37,22.243333333333336,2.1633333333333336
Monona County,25.0,9243,4050,6395.0,2166.0,91.0,5079.0,1542.0,51.0,63974.5,73.6675,24.14,2.175,62.3925,18.8625,1.41
Monongalia County,70.83333333333334,96189,39777,70695.0,23541.0,2085.0,45549.0,12817.0,1015.0,76039.95652173914,75.05217391304348,24.562173913043477,5.0260869565217385,60.80277777777778,16.762777777777778,3.177777777777778
Monroe County,66.83937823834198,1549967,614834,1252521.0,365907.0,34541.0,824045.0,213568.0,15449.0,69590.06117021276,78.17,24.224615384615387,6.281352785145889,61.497565789473676,16.412236842105262,3.1646710526315793
Montague County,33.33333333333333,19719,7989,17319.0,5790.0,193.0,12387.0,3854.0,72.0,57830.833333333336,89.77166666666666,30.89833333333333,2.646666666666667,69.07166666666667,22.086666666666662,1.1533333333333333
Montcalm County,7.6923076923076925,63342,23432,58083.0,21673.0,1356.0,48664.0,17501.0,1091.0,54883.230769230766,91.61384615384615,34.63769230769231,5.798461538461538,77.53923076923077,28.407692307692308,4.727692307692307
Monterey County,82.79569892473118,415057,125946,216924.0,67785.0,2241.0,105908.0,29545.0,817.0,80031.05555555556,56.55034482758621,16.07229885057471,1.731609195402299,41.60372881355932,10.747796610169491,0.9698305084745763
Montezuma County,14.285714285714285,25535,10541,21689.0,7837.0,237.0,16602.0,5478.0,161.0,53952.857142857145,86.91571428571429,34.13142857142857,2.564285714285714,70.15571428571428,26.354285714285712,1.98
Montgomery County,87.13942307692307,3519362,1344145,2590164.0,651090.0,55019.0,1336934.0,327405.0,23028.0,95825.37681159421,73.66286063569682,19.790794621026897,4.722762836185819,47.71919811320755,12.499748427672957,2.644433962264151
Montmorency County,0.0,9765,4416,8928.0,3899.0,174.0,7465.0,3177.0,146.0,49605.8,91.792,40.174,3.724,75.856,32.156,3.0940000000000003
Montour County,50.0,18267,7393,14275.0,3424.0,437.0,12179.0,2779.0,335.0,73665.5,78.2675,19.1175,6.485,66.335,15.4975,5.1575
Montrose County,40.0,41276,16484,34394.0,12198.0,604.0,26124.0,9012.0,323.0,62020.7,86.726,30.105,3.2039999999999997,69.614,23.651000000000003,2.0420000000000003
Moody County,0.0,6486,2554,4989.0,1504.0,51.0,4156.0,1214.0,30.0,74704.0,76.405,23.095,2.01,63.275,18.52,1.175
Moore County,45.83333333333333,116513,47229,102083.0,32164.0,1733.0,76824.0,23387.0,1222.0,72941.875,85.9175,26.37875,3.703333333333333,67.40739130434783,20.294347826086955,2.7417391304347825
Mora County,0.0,4881,2114,4881.0,2927.0,131.0,4881.0,2927.0,131.0,32563.0,100.0,59.96,6.21,100.0,59.96,6.21
Morehouse Parish,37.5,27979,10853,24613.0,12096.0,934.0,18280.0,8082.0,573.0,44865.875,89.63875,43.645,8.48,69.32625,30.880000000000003,5.52125
Morgan County,40.909090909090914,368497,141012,322724.0,112293.0,5988.0,251864.0,84233.0,4073.0,60535.875,87.51704545454545,31.599204545454544,4.209772727272727,71.52494117647059,24.922823529411765,2.979764705882353
Morrill County,0.0,5042,2085,4482.0,1543.0,61.0,3473.0,1229.0,47.0,58290.0,88.88,30.59,2.93,68.89,24.38,2.24
Morris County,91.42857142857143,511133,188314,388218.0,44333.0,5332.0,225643.0,22788.0,2380.0,137736.34285714285,74.41466666666666,8.72152380952381,2.7436190476190476,52.43833333333333,5.346071428571428,1.4127380952380952
Morrison County,25.0,33198,13080,30027.0,8748.0,625.0,26197.0,7002.0,360.0,66998.25,91.53,26.98375,4.3725,82.20125,22.75125,2.96
Morrow County,0.0,46000,16771,42417.0,12885.0,797.0,39189.0,11584.0,661.0,66993.0,91.27250000000001,27.48625,4.7725,84.6875,24.971249999999998,4.1075
Morton County,33.33333333333333,30704,12539,23392.0,4789.0,373.0,16217.0,2888.0,142.0,86879.66666666667,74.87666666666667,15.878333333333332,2.5933333333333333,54.81833333333333,10.493333333333334,1.1783333333333335
Motley County,0.0,1210,542,828.0,241.0,30.0,589.0,106.0,28.0,61912.0,68.41,19.95,5.56,48.71,8.76,5.08
Moultrie County,25.0,14846,5758,12310.0,3281.0,478.0,9834.0,2355.0,419.0,69661.5,85.6075,23.6675,8.07,71.0925,18.2525,7.2275
Mountrail County,0.0,7673,2793,4677.0,1046.0,79.0,3384.0,732.0,56.0,84466.0,48.923333333333325,11.71,2.19,35.77,8.376666666666667,1.5533333333333335
Mower County,63.63636363636363,39163,15828,31474.0,9982.0,957.0,17076.0,4518.0,288.0,69605.36363636363,80.53,24.63272727272727,5.386363636363637,56.20222222222222,14.704444444444444,2.4366666666666665
Muhlenberg County,22.22222222222222,31499,12052,27675.0,11084.0,591.0,21979.0,8362.0,401.0,52644.11111111111,90.63444444444445,34.72777777777778,4.663333333333333,76.25333333333333,27.93777777777778,3.471111111111111
Multnomah County,97.6608187134503,735334,304540,321157.0,92561.0,9322.0,67824.0,13408.0,1026.0,91953.14792899408,47.15585526315789,12.844407894736841,3.4008552631578945,25.608833333333333,4.7875,0.9878333333333333
Murray County,21.428571428571427,61841,23147,55186.0,21622.0,795.0,44527.0,17536.0,585.0,59515.357142857145,89.81285714285715,33.62285714285714,3.3414285714285716,75.1907142857143,28.243571428571432,2.5892857142857144
Muscatine County,60.0,42745,16412,32345.0,8689.0,459.0,20092.0,5083.0,163.0,68641.9,74.09,20.512999999999998,2.7640000000000002,59.055,15.44,1.2349999999999999
Muscogee County,100.0,189885,74081,137738.0,57632.0,5692.0,57404.0,19722.0,1238.0,51527.557692307695,68.00264150943396,32.32188679245283,10.547358490566037,32.676,12.397499999999999,3.71425
Muskegon County,73.80952380952381,172188,65616,153432.0,57963.0,4300.0,111448.0,41274.0,2800.0,56098.09523809524,89.63571428571429,35.71095238095238,7.545476190476191,68.964,26.996249999999996,5.4487499999999995
Muskingum County,47.368421052631575,86074,34271,75814.0,27636.0,1976.0,58018.0,19543.0,1270.0,55523.84210526316,87.39105263157894,33.59789473684211,6.294736842105263,64.04315789473684,22.693684210526317,3.998947368421053
Muskogee County,62.5,70990,27054,54088.0,22470.0,1541.0,33716.0,12829.0,627.0,53097.625,77.315,34.33625,6.828125,52.589999999999996,21.139999999999997,3.2235714285714288
Musselshell County,0.0,4538,2046,2845.0,1136.0,24.0,2693.0,1061.0,17.0,51459.0,57.65,23.15,1.1749999999999998,53.855,21.310000000000002,0.835
Nacogdoches County,46.15384615384615,64524,23861,52615.0,23354.0,1254.0,41557.0,17075.0,801.0,53396.61538461538,79.09,36.88307692307693,6.164615384615384,64.50666666666667,27.9675,4.096666666666667
Nance County,0.0,3735,1525,1876.0,525.0,16.0,1330.0,322.0,7.0,59737.0,50.22,14.07,1.03,35.62,8.61,0.44
Nantucket County,60.0,10172,4229,6415.0,1054.0,127.0,2713.0,442.0,49.0,108820.8,72.466,10.192,2.492,47.962,6.1240000000000006,1.238
Napa County,77.5,136484,48876,82319.0,18586.0,1281.0,35179.0,6712.0,446.0,102984.34210526316,66.59179487179487,15.398717948717948,4.877435897435897,43.98962962962963,8.145925925925926,1.9814814814814814
Nash County,44.44444444444444,95840,37782,81477.0,28815.0,2181.0,59205.0,20216.0,1374.0,61871.166666666664,85.29777777777777,30.831111111111113,5.888888888888889,61.87388888888889,21.338333333333335,3.8188888888888886
Nassau County,98.28178694158075,1412846,477322,642556.0,86143.0,10369.0,132332.0,21572.0,1664.0,133360.94425087108,47.03809352517985,5.873884892086331,2.162661870503597,26.050970873786408,3.4564077669902913,0.7540384615384615
Natchitoches Parish,44.44444444444444,39566,15614,30963.0,16837.0,1147.0,23438.0,11771.0,663.0,45227.11111111111,78.11111111111111,40.54444444444445,6.648888888888888,69.135,33.49625,4.23
Natrona County,66.66666666666666,75450,30616,62526.0,15825.0,1028.0,45069.0,11259.0,722.0,77146.66666666667,80.0988888888889,20.52777777777778,3.072222222222222,65.214375,16.64,2.42125
Navajo County,25.806451612903224,107449,35658,95837.0,50482.0,3027.0,80003.0,43223.0,2530.0,46365.354838709674,91.24612903225807,48.81967741935484,9.971935483870968,79.3558064516129,43.45451612903226,8.792903225806452
Navarro County,30.0,47735,17380,42261.0,18133.0,1098.0,30455.0,11690.0,621.0,58081.8,84.826,36.213,6.003,70.5611111111111,27.32222222222222,3.921111111111111
Nelson County,7.6923076923076925,61583,24696,57069.0,17164.0,1268.0,48327.0,14146.0,977.0,69878.15384615384,92.33307692307692,28.36,4.762307692307693,77.43692307692308,23.133846153846154,3.670769230769231
Nemaha County,40.0,17426,7067,12878.0,3723.0,170.0,9965.0,3023.0,116.0,71933.8,75.91,21.842000000000002,2.524,59.919999999999995,18.02,1.786
Neosho County,60.0,16512,6645,13159.0,5041.0,350.0,6914.0,2274.0,99.0,55693.0,79.462,30.351999999999997,5.326,41.94,13.748,1.458
Neshoba County,28.57142857142857,29676,10856,26846.0,12723.0,730.0,22408.0,10422.0,533.0,45711.42857142857,88.21142857142857,42.614285714285714,7.165714285714286,70.65285714285714,33.308571428571426,5.0928571428571425
Ness County,0.0,3107,1365,1994.0,730.0,6.0,1332.0,477.0,4.0,59462.5,64.63,23.635,0.45,43.849999999999994,15.735,0.355
Nevada County,47.82608695652174,107761,45224,93288.0,25870.0,1039.0,78463.0,21140.0,695.0,78951.91304347826,89.27130434782607,25.76,2.3717391304347823,77.95478260869565,22.05826086956522,1.7421739130434784
